actor,place_of_death,date_of_death,cause_of_death,nb_women,nb_children,nb_civilians,nb_noncivilians
Not identified,Daraa,6/23/14,Shooting,0,0,0,3
Not identified,Daraa,8/4/14,Shooting,0,0,0,3
Not identified,Daraa,8/29/14,Shooting,0,0,0,3
Not identified,Daraa,9/2/14,Shooting,0,0,0,3
Not identified,Daraa,11/12/14,Shelling,0,0,0,3
Not identified,Daraa,12/16/14,Shooting,0,0,0,3
Not identified,Deir Ezzor,4/11/14,Shooting,0,0,0,3
Not identified,Deir Ezzor,5/5/14,Shooting,0,0,0,3
Not identified,Deir Ezzor,5/12/14,Shooting,0,0,0,3
Not identified,Deir Ezzor,6/11/14,Shooting,0,0,0,3
Not identified,Deir Ezzor,6/16/14,Shooting,0,0,0,3
Not identified,Deir Ezzor,8/4/14,Shooting,0,0,0,3
Not identified,Hama,9/8/14,Shooting,0,0,0,3
Not identified,Hama,12/12/14,Shooting,0,0,0,3
Not identified,Homs,5/13/14,Shooting,0,0,0,3
Not identified,Homs,6/8/14,Shooting,0,0,0,3
Not identified,Idlib,3/9/14,Shooting,0,0,0,3
Not identified,Idlib,3/15/14,Kidnapping - Execution,0,0,0,3
Not identified,Idlib,4/18/14,Explosion,0,0,0,3
Not identified,Idlib,5/9/14,Shooting,0,0,0,3
Not identified,Idlib,6/7/14,Shooting,0,0,0,3
Not identified,Idlib,6/20/14,Shooting,0,0,0,3
Not identified,Idlib,9/10/14,Shooting,0,0,0,3
Not identified,Idlib,12/3/14,Shooting,0,0,0,3
Not identified,Idlib,12/8/14,Shooting,0,0,0,3
Not identified,Lattakia,9/19/14,Shooting,0,0,0,3
Not identified,Other Nationalities,6/24/14,Shooting,0,0,0,3
Not identified,Other Nationalities,11/9/14,Other,0,0,0,3
Not identified,Other Nationalities,12/7/14,Shooting,0,0,0,3
Not identified,Quneitra,1/12/14,Shooting,0,0,0,3
Not identified,Raqqa,10/4/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Aleppo,6/24/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Aleppo,9/9/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Aleppo,10/20/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Aleppo,12/7/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus,4/4/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus,6/19/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus,6/25/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,4/16/14,Chemical and toxic gases,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,5/9/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,5/11/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,5/16/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,5/30/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,6/20/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,7/2/14,Shelling,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,7/10/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,7/26/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,8/22/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,8/23/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,10/19/14,Explosion,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,10/27/14,Warplane shelling,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,11/16/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,12/10/14,Explosion,0,0,0,3
Syrian government and affiliated militias,Damascus Suburbs,12/14/14,Shelling,0,0,0,3
Syrian government and affiliated militias,Daraa,1/23/14,Shelling,0,0,0,3
Syrian government and affiliated militias,Daraa,3/9/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,3/12/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,4/11/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,4/15/14,Shelling,0,0,0,3
Syrian government and affiliated militias,Daraa,4/17/14,Shelling,0,0,0,3
Syrian government and affiliated militias,Daraa,4/20/14,Explosion,0,0,0,3
Syrian government and affiliated militias,Daraa,4/24/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,5/8/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,6/11/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,6/19/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,6/21/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,6/24/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,6/26/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,6/30/14,Warplane shelling,0,0,0,3
Syrian government and affiliated militias,Daraa,7/7/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,7/10/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,10/19/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,11/3/14,Detention - Torture,0,0,0,3
Syrian government and affiliated militias,Daraa,11/15/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,11/18/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,11/24/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,11/25/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,11/26/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,12/4/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Daraa,12/30/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,3/8/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,3/12/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,4/5/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,4/9/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,4/10/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,5/1/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,5/7/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Deir Ezzor,12/28/14,Shelling,0,0,0,3
Syrian government and affiliated militias,Hama,3/9/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,3/20/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,3/22/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,3/23/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,4/7/14,Warplane shelling,0,0,0,3
Syrian government and affiliated militias,Hama,4/12/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,4/24/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,4/26/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,5/1/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,5/9/14,Shelling,0,0,0,3
Syrian government and affiliated militias,Hama,7/18/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,7/27/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,8/4/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,8/22/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Hama,12/30/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,1/28/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,3/10/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,3/20/14,Shelling,0,0,0,3
Syrian government and affiliated militias,Homs,4/17/14,Shelling,0,0,0,3
Syrian government and affiliated militias,Homs,5/10/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,6/12/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,6/24/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,7/1/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,7/10/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,7/11/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,8/16/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,9/12/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,10/9/14,Shelling,0,0,0,3
Syrian government and affiliated militias,Homs,11/20/14,Shooting,0,3,0,3
Syrian government and affiliated militias,Homs,11/30/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,12/1/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,12/8/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Homs,12/25/14,Shelling,0,0,0,3
Syrian government and affiliated militias,Homs,12/31/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,2/9/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,3/13/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,3/21/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,3/22/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,4/3/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,4/4/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,4/5/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,4/21/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,5/1/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,5/11/14,Warplane shelling,0,0,0,3
Syrian government and affiliated militias,Idlib,6/3/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,6/14/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,7/4/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,7/9/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,7/18/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,7/24/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Idlib,9/8/14,Warplane shelling,0,0,0,3
Syrian government and affiliated militias,Lattakia,3/21/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Lattakia,4/2/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Other Nationalities,7/26/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Quneitra,3/20/14,Shelling,0,0,0,3
Syrian government and affiliated militias,Quneitra,8/30/14,Detention - Torture,0,0,0,3
Syrian government and affiliated militias,Quneitra,12/25/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Raqqa,3/22/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Raqqa,9/18/14,Shooting,0,0,0,3
Syrian government and affiliated militias,Raqqa,9/23/14,Warplane shelling,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,1/19/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,2/5/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,2/6/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,2/22/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,3/2/14,Kidnapping - Execution,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,3/13/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,3/18/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,3/22/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,4/25/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,6/7/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,6/14/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,7/10/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/10/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/14/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/27/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/11/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/13/14,Shooting,0,3,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/17/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/22/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/25/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/7/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,11/15/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,12/1/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,12/19/14,Kidnapping - Execution,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,1/7/14,Kidnapping - Execution,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,2/16/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,3/10/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,4/10/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,7/30/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,9/22/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,9/24/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,1/13/14,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,7/2/14,Kidnapping - Execution,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,7/5/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,7/12/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,7/20/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,7/29/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,8/2/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,8/15/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,8/17/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,12/6/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,1/10/14,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,4/10/14,Field Execution,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,4/12/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,5/3/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,7/10/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,12/19/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,1/18/14,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,2/7/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,2/14/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,2/20/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,3/9/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,3/16/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,3/19/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,3/30/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,4/1/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,4/2/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,4/6/14,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,4/12/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,4/17/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,4/22/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/12/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/15/14,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/18/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/20/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/10/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/25/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,9/29/14,Kidnapping - Execution,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,10/17/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,11/14/14,Field Execution,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,11/25/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Hama,1/14/14,Explosion,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Hama,1/21/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Hama,1/22/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Hama,1/28/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Hama,3/17/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Hama,5/7/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Hasakeh,2/21/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Hasakeh,3/25/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Hasakeh,4/18/14,Kidnapping - Execution,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Homs,1/13/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Homs,11/20/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Homs,12/13/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Homs,12/21/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Idlib,1/10/14,Shooting,0,0,0,3
The organization of the Islamic State in Iraq and the Levant - ISIS,Idlib,1/17/14,Shooting,0,0,0,3
