date,demand,civilians_rank,distance,AverageTemp,AverageWindSpeed,Precipitation,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-5},w_{t-1}_trend,w_{t-1}_seasonality
2016-09-27,168,4,307.54904020174666,26.14285714285714,10.8,0.5,71.0,59.0,112.0,122.0,159.0,116.6019248829376,-30.342780190813674
2016-10-04,137,4,185.25333005055262,26.12857142857143,9.65,0.0,168.0,71.0,59.0,112.0,122.0,116.17679813356642,-17.239532812818137
2016-10-11,118,4,186.94261838321796,25.17142857142857,7.135714285714286,0.0,137.0,168.0,71.0,59.0,112.0,115.75167138419525,-16.78051620405338
2016-10-18,105,4,176.60183126047497,25.071428571428577,9.992857142857144,0.0,118.0,137.0,168.0,71.0,59.0,115.32654463482407,-19.27662780041684
2016-10-25,151,3,186.5689113682952,23.78571428571429,8.507142857142858,0.0,105.0,118.0,137.0,168.0,71.0,114.9014178854529,24.59585034680946
2016-11-01,25,3,174.81304200561692,24.371428571428567,12.985714285714286,14.0,151.0,105.0,118.0,137.0,168.0,114.47629113608173,27.34012336583061
2016-11-08,87,4,237.2524793891038,20.8,9.771428571428572,0.0,25.0,151.0,105.0,118.0,137.0,114.05116438671054,-24.655988230532838
2016-11-15,67,4,173.0170103369163,23.0,9.421428571428573,0.0,87.0,25.0,151.0,105.0,118.0,113.62603763733937,12.453669403872944
2016-11-22,95,4,173.6872849994055,20.47142857142857,9.428571428571429,0.0,67.0,87.0,25.0,151.0,105.0,113.20091088796818,-0.6129550130033453
2016-11-29,133,4,172.73441365359787,18.585714285714285,9.192857142857145,0.0,95.0,67.0,87.0,25.0,151.0,112.775784138597,18.461446211146036
2016-12-06,92,4,190.56605682498213,17.32857142857143,16.67142857142857,0.0,133.0,95.0,67.0,87.0,25.0,112.35065738922583,6.599949999397962
2016-12-13,118,4,196.64253618040146,15.399999999999997,12.514285714285716,0.0,92.0,133.0,95.0,67.0,87.0,111.92553063985466,-2.2679564687603664
2016-12-20,134,1,198.6435381946113,11.814285714285713,13.664285714285713,0.0,118.0,92.0,133.0,95.0,67.0,111.50040389048348,27.941060140004385
2016-12-27,102,3,163.31881767666232,13.714285714285714,18.157142857142855,0.0,134.0,118.0,92.0,133.0,95.0,111.07527714111231,30.23982033851272
2017-01-03,52,2,194.84700830579627,14.45,31.975,2.3,102.0,134.0,118.0,92.0,133.0,110.65015039174112,37.52255489599541
