actor,place_of_death,date_of_death,cause_of_death,nb_women,nb_children,nb_civilians,nb_noncivilians
Russian troops,Homs,12/13/16,Warplane shelling,3,9,21,0
Russian troops,Idlib,10/20/16,Warplane shelling,9,0,21,0
Russian troops,Raqqa,8/12/16,Warplane shelling,3,0,21,0
Self administration forces,Aleppo,6/10/16,Shooting,0,3,21,0
Syrian government and affiliated militias,Aleppo,4/25/16,Shelling,0,12,21,0
Syrian government and affiliated militias,Aleppo,6/1/16,Warplane shelling,3,6,21,0
Syrian government and affiliated militias,Aleppo,7/24/16,Shelling,3,6,21,0
Syrian government and affiliated militias,Damascus Suburbs,12/11/16,Shelling,3,6,21,0
Syrian government and affiliated militias,Daraa,7/27/16,Explosion,3,12,21,0
Syrian government and affiliated militias,Daraa,11/23/16,Warplane shelling,0,0,21,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,7/7/16,Shelling,3,9,21,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/6/16,Explosion,0,6,21,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/11/16,Shelling,0,9,21,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/13/16,Shooting,0,0,21,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/2/16,Kidnapping - Execution,0,0,21,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/28/16,Detention - Execution,0,0,21,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,7/4/16,Field Execution,0,0,21,0
Syrian government and affiliated militias,Damascus Suburbs,9/25/16,Shooting,6,0,20,7
Syrian government and affiliated militias,Idlib,4/22/16,Warplane shelling,9,5,20,6
Russian troops,Deir Ezzor,1/19/16,Warplane shelling,0,4,20,2
Not identified,Damascus Suburbs,7/2/16,Warplane shelling,3,0,20,0
Russian troops,Aleppo,2/1/16,Warplane shelling,6,6,20,0
Russian troops,Aleppo,2/8/16,Warplane shelling,6,8,20,0
Russian troops,Damascus Suburbs,1/10/16,Warplane shelling,8,4,20,0
Russian troops,Idlib,11/19/16,Warplane shelling,6,4,19,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/29/16,Explosion,0,0,19,0
Syrian government and affiliated militias,Aleppo,6/13/16,Warplane shelling,3,9,18,30
Syrian government and affiliated militias,Idlib,11/3/16,Shooting,6,3,18,30
Syrian government and affiliated militias,Hama,9/28/16,Detention - Torture,0,0,18,24
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,2/9/16,Kidnapping - Execution,0,3,18,21
Syrian government and affiliated militias,Aleppo,11/23/16,Shelling,3,0,18,18
Syrian government and affiliated militias,Aleppo,10/9/16,Warplane shelling,0,6,18,9
Syrian government and affiliated militias,Aleppo,11/25/16,Warplane shelling,0,3,18,9
Syrian government and affiliated militias,Damascus Suburbs,7/26/16,Shooting,9,0,18,9
Syrian government and affiliated militias,Idlib,8/22/16,Shooting,0,6,18,9
Syrian government and affiliated militias,Aleppo,7/21/16,Warplane shelling,0,0,18,6
Syrian government and affiliated militias,Damascus Suburbs,11/13/16,Shelling,0,0,18,6
Syrian government and affiliated militias,Homs,5/21/16,Shelling,6,3,18,6
Syrian government and affiliated militias,Aleppo,8/13/16,Shelling,9,6,18,3
Syrian government and affiliated militias,Damascus Suburbs,9/10/16,Shelling,6,9,18,3
Syrian government and affiliated militias,Deir Ezzor,9/24/16,Detention - Torture,3,6,18,3
Syrian government and affiliated militias,Homs,7/14/16,Shelling,0,0,18,3
Syrian government and affiliated militias,Homs,7/15/16,Shelling,6,0,18,3
Syrian government and affiliated militias,Homs,8/22/16,Shelling,3,9,18,3
Syrian government and affiliated militias,Homs,10/15/16,Shelling,9,0,18,3
Syrian government and affiliated militias,Idlib,11/21/16,Shooting,9,3,18,3
Armed opposition groups,Aleppo,2/24/16,Shelling,2,4,18,0
Armed opposition groups,Aleppo,8/8/16,Shelling,6,9,18,0
Armed opposition groups,Aleppo,9/6/16,Shelling,3,9,18,0
Not identified,Aleppo,4/16/16,Shelling,3,15,18,0
Not identified,Aleppo,4/17/16,Shooting,0,15,18,0
Not identified,Aleppo,5/3/16,Shelling,15,0,18,0
Not identified,Aleppo,8/31/16,Shelling,6,0,18,0
Not identified,Aleppo,11/25/16,Warplane shelling,0,3,18,0
Not identified,Daraa,3/26/16,Shelling,3,12,18,0
Not identified,Deir Ezzor,6/6/16,Warplane shelling,3,3,18,0
Not identified,Idlib,1/31/16,Explosion,3,15,18,0
Not identified,Idlib,6/29/16,Warplane shelling,0,3,18,0
Not identified,Idlib,10/16/16,Warplane shelling,0,0,18,0
Russian troops,Aleppo,2/13/16,Warplane shelling,0,0,18,0
Russian troops,Aleppo,5/7/16,Warplane shelling,3,15,18,0
Russian troops,Aleppo,7/18/16,Warplane shelling,0,3,18,0
Russian troops,Aleppo,7/30/16,Warplane shelling,0,9,18,0
Russian troops,Aleppo,11/14/16,Warplane shelling,3,15,18,0
Russian troops,Deir Ezzor,1/21/16,Warplane shelling,2,8,18,0
Russian troops,Deir Ezzor,6/3/16,Warplane shelling,6,12,18,0
Russian troops,Hama,11/29/16,Warplane shelling,0,0,18,0
Russian troops,Homs,7/21/16,Warplane shelling,6,12,18,0
Russian troops,Idlib,1/20/16,Warplane shelling,2,8,18,0
Russian troops,Idlib,6/25/16,Warplane shelling,3,9,18,0
Russian troops,Idlib,8/1/16,Warplane shelling,0,6,18,0
Russian troops,Idlib,11/15/16,Warplane shelling,3,3,18,0
Russian troops,Idlib,11/17/16,Warplane shelling,9,0,18,0
Syrian government and affiliated militias,Aleppo,4/29/16,Warplane shelling,3,3,18,0
Syrian government and affiliated militias,Aleppo,6/19/16,Warplane shelling,0,9,18,0
Syrian government and affiliated militias,Aleppo,7/20/16,Shelling,0,6,18,0
Syrian government and affiliated militias,Aleppo,9/10/16,Warplane shelling,6,3,18,0
Syrian government and affiliated militias,Aleppo,10/8/16,Warplane shelling,0,12,18,0
Syrian government and affiliated militias,Aleppo,10/16/16,Shooting,6,6,18,0
Syrian government and affiliated militias,Deir Ezzor,8/4/16,Siege,3,3,18,0
Syrian government and affiliated militias,Hama,4/24/16,Warplane shelling,0,12,18,0
Syrian government and affiliated militias,Hama,10/8/16,Shooting,3,0,18,0
Syrian government and affiliated militias,Hasakeh,5/18/16,Shooting,0,3,18,0
Syrian government and affiliated militias,Homs,4/11/16,Warplane shelling,0,9,18,0
Syrian government and affiliated militias,Homs,4/18/16,Warplane shelling,3,3,18,0
Syrian government and affiliated militias,Homs,5/17/16,Shelling,6,3,18,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,3/18/16,Kidnapping - Execution,0,0,18,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,6/19/16,Explosion,6,0,18,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/17/16,Explosion,3,9,18,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/31/16,Explosion,3,12,18,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,12/29/16,Explosion,0,12,18,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,12/30/16,Explosion,0,0,18,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,3/12/16,Explosion,3,6,18,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,8/8/16,Kidnapping - Execution,0,3,18,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,9/17/16,Kidnapping - Execution,0,0,18,0
Syrian government and affiliated militias,Aleppo,6/5/16,Shelling,0,3,17,6
Syrian government and affiliated militias,Damascus Suburbs,10/3/16,Shooting,3,11,17,6
Syrian government and affiliated militias,Damascus Suburbs,5/21/16,Shooting,0,0,17,3
Not identified,Aleppo,9/24/16,Warplane shelling,0,0,17,0
Russian troops,Aleppo,6/6/16,Warplane shelling,0,3,17,0
Russian troops,Idlib,9/6/16,Warplane shelling,0,3,17,0
Syrian government and affiliated militias,Aleppo,6/10/16,Shooting,0,3,16,9
Russian troops,Aleppo,1/24/16,Warplane shelling,4,10,16,0
Russian troops,Aleppo,2/9/16,Warplane shelling,2,4,16,0
Russian troops,Aleppo,2/27/16,Warplane shelling,8,4,16,0
Russian troops,Aleppo,6/20/16,Warplane shelling,7,6,16,0
Russian troops,Deir Ezzor,1/20/16,Warplane shelling,0,2,16,0
Russian troops,Hasakeh,1/28/16,Warplane shelling,0,0,16,0
Russian troops,Hasakeh,2/16/16,Warplane shelling,0,0,16,0
Russian troops,Hasakeh,2/17/16,Warplane shelling,0,8,16,0
Russian troops,Idlib,1/26/16,Warplane shelling,2,0,16,0
Syrian government and affiliated militias,Damascus Suburbs,10/18/16,Shelling,9,3,15,42
Syrian government and affiliated militias,Idlib,9/4/16,Shooting,0,0,15,27
The organization of the Islamic State in Iraq and the Levant - ISIS,Daraa,9/22/16,Explosion,0,0,15,27
Syrian government and affiliated militias,Aleppo,9/4/16,Warplane shelling,0,6,15,21
Russian troops,Hama,10/1/16,Warplane shelling,6,6,15,18
Syrian government and affiliated militias,Homs,8/14/16,Warplane shelling,3,6,15,18
Syrian government and affiliated militias,Aleppo,12/10/16,Shooting,0,0,15,15
Syrian government and affiliated militias,Daraa,9/2/16,Shelling,3,6,15,15
Syrian government and affiliated militias,Daraa,10/7/16,Shelling,3,3,15,15
Syrian government and affiliated militias,Aleppo,9/1/16,Shooting,3,0,15,12
Syrian government and affiliated militias,Aleppo,11/6/16,Shooting,0,0,15,12
Syrian government and affiliated militias,Damascus Suburbs,7/12/16,Detention - Torture,3,0,15,12
Syrian government and affiliated militias,Damascus Suburbs,12/2/16,Detention - Torture,0,0,15,12
Syrian government and affiliated militias,Hama,4/22/16,Warplane shelling,3,9,15,12
Syrian government and affiliated militias,Homs,5/26/16,Kidnapping - Execution,0,0,15,12
Syrian government and affiliated militias,Homs,8/3/16,Warplane shelling,0,3,15,12
Self administration forces,Aleppo,5/1/16,Shooting,3,3,15,9
Syrian government and affiliated militias,Aleppo,7/7/16,Shooting,3,3,15,9
Syrian government and affiliated militias,Aleppo,12/8/16,Shooting,9,0,15,9
Syrian government and affiliated militias,Damascus Suburbs,8/12/16,Shooting,0,0,15,9
Syrian government and affiliated militias,Idlib,7/30/16,Shooting,0,0,15,9
Syrian government and affiliated militias,Idlib,9/20/16,Shooting,0,0,15,9
Armed opposition groups,Damascus Suburbs,1/22/16,Shooting,3,0,15,6
Syrian government and affiliated militias,Damascus Suburbs,6/17/16,Warplane shelling,6,3,15,6
Syrian government and affiliated militias,Damascus Suburbs,9/11/16,Shelling,3,0,15,6
Syrian government and affiliated militias,Damascus Suburbs,11/5/16,Shooting,3,9,15,6
Syrian government and affiliated militias,Daraa,12/28/16,Detention - Torture,6,3,15,6
Syrian government and affiliated militias,Deir Ezzor,5/19/16,Warplane shelling,0,0,15,6
Syrian government and affiliated militias,Hama,6/17/16,Warplane shelling,3,6,15,6
Syrian government and affiliated militias,Hama,9/10/16,Shelling,6,0,15,6
Syrian government and affiliated militias,Homs,8/4/16,Shooting,0,3,15,6
Syrian government and affiliated militias,Homs,9/23/16,Warplane shelling,0,9,15,6
Syrian government and affiliated militias,Idlib,4/28/16,Shooting,0,9,15,6
Syrian government and affiliated militias,Idlib,5/23/16,Warplane shelling,3,12,15,6
Syrian government and affiliated militias,Idlib,6/20/16,Shooting,3,6,15,6
Syrian government and affiliated militias,Idlib,7/11/16,Warplane shelling,0,3,15,6
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/21/16,Shooting,0,12,15,6
Syrian government and affiliated militias,Aleppo,5/17/16,Shelling,3,9,15,3
Syrian government and affiliated militias,Aleppo,6/22/16,Shelling,0,0,15,3
Syrian government and affiliated militias,Aleppo,8/12/16,Warplane shelling,3,3,15,3
Syrian government and affiliated militias,Aleppo,8/24/16,Warplane shelling,0,0,15,3
Syrian government and affiliated militias,Aleppo,9/29/16,Warplane shelling,3,9,15,3
Syrian government and affiliated militias,Aleppo,10/4/16,Shooting,0,0,15,3
Syrian government and affiliated militias,Damascus Suburbs,8/2/16,Unknown,3,6,15,3
Syrian government and affiliated militias,Daraa,5/18/16,Detention - Torture,0,0,15,3
Syrian government and affiliated militias,Hama,10/15/16,Warplane shelling,6,6,15,3
Syrian government and affiliated militias,Homs,4/24/16,Shooting,3,9,15,3
Syrian government and affiliated militias,Homs,9/3/16,Warplane shelling,0,0,15,3
Syrian government and affiliated militias,Homs,9/17/16,Warplane shelling,3,3,15,3
Syrian government and affiliated militias,Homs,10/12/16,Warplane shelling,9,6,15,3
Armed opposition groups,Aleppo,6/1/16,Shelling,9,3,15,0
Armed opposition groups,Aleppo,6/9/16,Shelling,0,6,15,0
Armed opposition groups,Aleppo,7/17/16,Shelling,3,6,15,0
Armed opposition groups,Aleppo,7/27/16,Shelling,6,0,15,0
Armed opposition groups,Aleppo,10/10/16,Shelling,3,0,15,0
Armed opposition groups,Aleppo,10/13/16,Shelling,0,12,15,0
Armed opposition groups,Aleppo,12/5/16,Shelling,9,3,15,0
Armed opposition groups,Daraa,12/22/16,Shelling,0,3,15,0
International coalition forces,Aleppo,5/30/16,Warplane shelling,0,12,15,0
International coalition forces,Aleppo,6/9/16,Warplane shelling,3,12,15,0
International coalition forces,Aleppo,7/2/16,Warplane shelling,6,9,15,0
International coalition forces,Aleppo,7/10/16,Warplane shelling,6,3,15,0
Not identified,Aleppo,6/1/16,Warplane shelling,0,0,15,0
Not identified,Aleppo,7/7/16,Shelling,0,3,15,0
Not identified,Aleppo,7/27/16,Shooting,6,0,15,0
Not identified,Aleppo,8/5/16,Shooting,3,3,15,0
Not identified,Aleppo,10/27/16,Shelling,0,15,15,0
Not identified,Aleppo,11/17/16,Shelling,0,0,15,0
Not identified,Aleppo,11/29/16,Shelling,3,0,15,0
Not identified,Aleppo,12/3/16,Shelling,0,0,15,0
Not identified,Damascus,6/29/16,Chemical and toxic gases,0,0,15,0
Not identified,Damascus Suburbs,4/23/16,Shelling,9,3,15,0
Not identified,Daraa,3/18/16,Shooting,0,0,15,0
Not identified,Hama,8/15/16,Explosion,0,0,15,0
Not identified,Raqqa,6/18/16,Warplane shelling,0,0,15,0
Russian troops,Aleppo,4/26/16,Warplane shelling,0,0,15,0
Russian troops,Aleppo,6/11/16,Warplane shelling,0,6,15,0
Russian troops,Aleppo,6/22/16,Warplane shelling,0,12,15,0
Russian troops,Aleppo,7/4/16,Warplane shelling,0,9,15,0
Russian troops,Aleppo,10/18/16,Warplane shelling,0,0,15,0
Russian troops,Aleppo,11/15/16,Warplane shelling,3,3,15,0
Russian troops,Aleppo,11/20/16,Warplane shelling,3,6,15,0
Russian troops,Deir Ezzor,9/1/16,Shelling,3,9,15,0
Russian troops,Homs,6/6/16,Warplane shelling,0,15,15,0
Russian troops,Idlib,6/5/16,Warplane shelling,3,6,15,0
Russian troops,Raqqa,6/6/16,Warplane shelling,0,0,15,0
Self administration forces,Aleppo,6/22/16,Shelling,0,0,15,0
Syrian government and affiliated militias,Aleppo,6/4/16,Warplane shelling,0,3,15,0
Syrian government and affiliated militias,Aleppo,10/6/16,Detention - Torture,9,0,15,0
Syrian government and affiliated militias,Damascus Suburbs,5/30/16,Shelling,0,0,15,0
Syrian government and affiliated militias,Damascus Suburbs,8/11/16,Shelling,12,0,15,0
Syrian government and affiliated militias,Damascus Suburbs,9/28/16,Warplane shelling,3,6,15,0
Syrian government and affiliated militias,Damascus Suburbs,12/26/16,Shooting,3,9,15,0
Syrian government and affiliated militias,Daraa,10/12/16,Warplane shelling,6,9,15,0
Syrian government and affiliated militias,Daraa,11/4/16,Explosion,0,3,15,0
Syrian government and affiliated militias,Deir Ezzor,4/19/16,Warplane shelling,0,6,15,0
Syrian government and affiliated militias,Deir Ezzor,7/13/16,Warplane shelling,6,6,15,0
Syrian government and affiliated militias,Deir Ezzor,12/25/16,Warplane shelling,9,6,15,0
Syrian government and affiliated militias,Hama,11/18/16,Warplane shelling,0,6,15,0
Syrian government and affiliated militias,Homs,7/3/16,Shelling,3,0,15,0
Syrian government and affiliated militias,Homs,10/18/16,Warplane shelling,3,3,15,0
Syrian government and affiliated militias,Homs,12/11/16,Shooting,9,6,15,0
Syrian government and affiliated militias,Idlib,12/29/16,Explosion,3,9,15,0
Syrian government and affiliated militias,Raqqa,4/14/16,Warplane shelling,0,3,15,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,6/17/16,Explosion,0,9,15,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,6/24/16,Explosion,0,6,15,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,7/23/16,Explosion,0,0,15,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/17/16,Explosion,3,0,15,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,11/9/16,Explosion,0,0,15,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,3/1/16,Kidnapping - Execution,0,0,15,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/5/16,Kidnapping - Execution,0,0,15,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/18/16,Explosion,6,0,15,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Raqqa,1/3/16,Kidnapping - Execution,0,0,15,0
Syrian government and affiliated militias,Idlib,11/11/16,Warplane shelling,3,0,14,15
Syrian government and affiliated militias,Damascus Suburbs,6/2/16,Shelling,3,0,14,9
Syrian government and affiliated militias,Aleppo,12/6/16,Shooting,0,0,14,4
Armed opposition groups,Deir Ezzor,3/7/16,Shelling,4,4,14,0
Russian troops,Aleppo,1/12/16,Warplane shelling,0,8,14,0
Russian troops,Aleppo,1/15/16,Warplane shelling,0,4,14,0
Russian troops,Aleppo,1/18/16,Warplane shelling,4,8,14,0
Russian troops,Aleppo,2/3/16,Warplane shelling,0,2,14,0
Russian troops,Daraa,2/2/16,Warplane shelling,2,4,14,0
Russian troops,Deir Ezzor,1/12/16,Warplane shelling,0,0,14,0
Russian troops,Homs,2/2/16,Warplane shelling,10,4,14,0
Russian troops,Homs,3/12/16,Warplane shelling,4,0,14,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/5/16,Explosion,0,14,14,0
Syrian government and affiliated militias,Hama,9/6/16,Shelling,0,0,13,18
Syrian government and affiliated militias,Homs,5/14/16,Shooting,0,3,13,6
Syrian government and affiliated militias,Aleppo,5/2/16,Shelling,0,0,13,3
Syrian government and affiliated militias,Aleppo,10/29/16,Shooting,0,3,12,42
Syrian government and affiliated militias,Hama,9/25/16,Shooting,3,0,12,36
Syrian government and affiliated militias,Homs,7/26/16,Shelling,0,0,12,33
Syrian government and affiliated militias,Idlib,9/1/16,Shooting,3,3,12,33
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,10/6/16,Shooting,0,0,12,33
Syrian government and affiliated militias,Aleppo,5/3/16,Shooting,0,0,12,30
